# work: tlg0011.tlg004
# base (canonical axis): perseus-grc2
# target: campbell1879-grc1
# generated: 2026-09-02  method: exact anchors plus local sequence alignment
base	target	type	score	review
587	587	match	0.982	
588	588	exact	1.000	
589	589	match	0.984	
590	590	match	0.984	
591	591	match	0.984	
592	592	match	0.982	
593	593	exact	1.000	
594	594	exact	1.000	
595	595	match	0.984	
596	596	exact	1.000	
597	597	exact	1.000	
598	598	match	0.984	
599	599	match	0.969	
600	600	exact	1.000	
601	601	match	0.969	
602	602	match	0.970	
603	603	match	0.968	
604	604	match	0.985	
605	605	match	0.966	
606	606	match	0.984	
607	607	match	0.982	
608	608	match	0.980	
609	609	exact	1.000	
610	610	exact	1.000	
611	611	exact	1.000	
612	612	match	0.986	
613	613	match	0.968	
614	614	exact	1.000	
615	615	exact	1.000	
616	616	exact	1.000	
617	617	exact	1.000	
618	618	exact	1.000	
619	619	exact	1.000	
620	620	match	0.983	
621	621	match	0.967	
622	622	exact	1.000	
623	623	exact	1.000	
624	624	match	0.933	
625	625	exact	1.000	
625a,626	626	split_merge	0.978	
626a	626a	exact	1.000	
627	627	match	0.971	
627a	627a	match	0.960	
628	628	exact	1.000	
628a	628a	match	0.960	
629	629	match	0.974	
629a	629a	exact	1.000	
630	630	exact	1.000	
631	631	match	0.967	
632	632	match	0.971	
633	633	exact	1.000	
634	634	exact	1.000	
635	635	match	0.970	
636	636	exact	1.000	
637	637	match	0.955	
638	638	match	0.983	
639	639	match	0.983	
640	640	exact	1.000	
641	641	exact	1.000	
642	642	exact	1.000	
643	643	exact	1.000	
644	644	match	0.982	
645	645	match	0.982	
646	646	exact	1.000	
647	647	match	0.985	
648	648	match	0.983	
649	649	match	0.985	
650	650	match	0.976	
651	651	match	0.988	
652	652	match	0.968	
653	653	exact	1.000	
654	654	exact	1.000	
655	656	match	0.980	
656	657	match	0.962	
657	658	match	0.982	
658	659	exact	1.000	
660	660	exact	1.000	
661	661	exact	1.000	
662	662	match	0.980	
665	665	match	0.913	
666	666	match	0.981	
667	667	exact	1.000	
668	669	match	0.984	
670	670	match	0.981	
671	671	match	0.968	
672	672	match	0.967	
673	673	match	0.985	
674	674	exact	1.000	
675	675	exact	1.000	
676	676	match	0.977	
677	677	exact	1.000	
678	678	match	0.984	
679	679	match	0.986	
680	680	match	0.971	
681	681	match	0.966	
682	682	match	0.966	
683	683	exact	1.000	
684	684	exact	1.000	
685	685	match	0.983	
686	686	match	0.982	
687	687	exact	1.000	
688	688	exact	1.000	
690	689	exact	1.000	
691	690	exact	1.000	
692	691	match	0.923	
693	692	match	0.939	
695	695	match	0.979	
696	696	match	0.711	
697	697	exact	1.000	
698	698	exact	1.000	
700	700	match	0.982	
701	701	exact	1.000	
702	702	match	0.984	
703	703	exact	1.000	
704	704	exact	1.000	
705	705	exact	1.000	
706	706	match	0.983	
707	707	exact	1.000	
708	708	match	0.952	
709	709	exact	1.000	
710	710	exact	1.000	
711	711	match	0.982	
712	712	match	0.951	
713	713	match	0.969	
714	714	match	0.983	
715	715	match	0.984	
716	716	match	0.985	
717	717	exact	1.000	
718	718	exact	1.000	
719	719	match	0.903	
720	720	match	0.968	
721	721	exact	1.000	
722	722	exact	1.000	
723	723	exact	1.000	
724	724	exact	1.000	
725	725	exact	1.000	
726	726	match	0.966	
727	727	exact	1.000	
728	728	match	0.986	
729	729	match	0.962	
730	730	exact	1.000	
731	731	match	0.967	
732	732	match	0.954	
733	733	match	0.984	
734	734	exact	1.000	
735	735	match	0.985	
736	736	match	0.985	
737	737	match	0.983	
738	738	exact	1.000	
739	739	match	0.968	
740	740	match	0.980	
741	741	match	0.889	
742	742	exact	1.000	
743	743	exact	1.000	
744	744	match	0.982	
745	745	exact	1.000	
746	746	match	0.970	
747	747	exact	1.000	
748	748	exact	1.000	
749	749	match	0.915	
750	750	exact	1.000	
751	751	exact	1.000	
752	752	match	0.970	
753	753	match	0.978	
754	754	match	0.981	
755	755	exact	1.000	
756	756	match	0.984	
757	757	exact	1.000	
758	758	match	0.984	
759	759	match	0.943	
760	760	exact	1.000	
761	761	exact	1.000	
762	762	match	0.984	
763	763	match	0.873	
764	764	exact	1.000	
765	765	match	0.983	
766	766	match	0.983	
767	767	match	0.967	
768	768	match	0.984	
769	769	match	0.982	
770	770	match	0.967	
771	771	match	0.984	
772	772	exact	1.000	
773	773	match	0.967	
774	774	exact	1.000	
775	775	match	0.983	
776	776	exact	1.000	
777	777	match	0.981	
778	778	exact	1.000	
779	779	match	0.986	
780	780	match	0.984	
781	781	exact	1.000	
782	782	match	0.982	
783	783	match	0.985	
784	784	exact	1.000	
785	785	match	0.984	
786	786	match	0.966	
787	787	exact	1.000	
788	788	match	0.982	
789	789	match	0.980	
790	790	match	0.921	
791	791	match	0.984	
792	792	match	0.983	
793	793	match	0.986	
794	794	match	0.983	
795	795	exact	1.000	
796	796	match	0.982	
797	797	exact	1.000	
798	798	match	0.987	
799	799	exact	1.000	
800	800	exact	1.000	
801	801	match	0.967	
802	802	exact	1.000	
803	803	exact	1.000	
804	804	match	0.964	
805	805	match	0.984	
806	806	exact	1.000	
807	807	match	0.983	
808	808	exact	1.000	
809	809	exact	1.000	
810	810	match	0.982	
811	811	exact	1.000	
812	812	exact	1.000	
813	813	exact	1.000	
814	814	match	0.945	
815	815	match	0.951	
816	816	match	0.985	
817	817	match	0.889	
818	818	exact	1.000	
819	819	match	0.954	
820	820	match	0.906	
821	821	match	0.967	
822	822	match	0.967	
823	823	match	0.983	
824	824	exact	1.000	
825	825	match	0.985	
826	826	exact	1.000	
827	827	exact	1.000	
828	828	match	0.967	
829	829	match	0.967	
830	830	match	0.981	
831	831	match	0.983	
832	832	match	0.984	
833	833	match	0.982	
834	834	match	0.951	
835	835	match	0.984	
836	836	match	0.985	
837	837	exact	1.000	
838	838	match	0.982	
839	839	match	0.981	
840	840	match	0.968	
841	841	exact	1.000	
842	842	exact	1.000	
843	843	match	0.931	
844	844	match	0.985	
845	845	match	0.985	
846	846	match	0.968	
847	847	match	0.984	
848	848	match	0.966	
849	849	match	0.985	
850	850	match	0.982	
851	851	match	0.986	
852	852	match	0.945	
853	853	exact	1.000	
854	854	exact	1.000	
855	855	match	0.984	
856	856	match	0.984	
857	857	match	0.949	
858	858	match	0.952	
859	859	match	0.984	
860	860	match	0.984	
861	861	match	0.983	
862	862	match	0.984	
863	863	exact	1.000	
864	864	exact	1.000	
865	865	exact	1.000	
866	866	exact	1.000	
867	867	exact	1.000	
868	868	exact	1.000	
869	869	exact	1.000	
870	870	match	0.909	
871	871	exact	1.000	
873	873	exact	1.000	
874	874	exact	1.000	
875	875	match	0.960	
876	876	match	0.973	
877	877	match	0.877	
878	878	match	0.970	
880	879	match	0.973	
881	880	exact	1.000	
882	881	exact	1.000	
884	883	exact	1.000	
885	885,886	split_merge	1.000	
886	887	exact	1.000	
887	888	exact	1.000	
888	889	exact	1.000	
890	890	exact	1.000	
891	891	match	0.939	
892	892	match	0.897	
893	893	match	0.947	
895	895	exact	1.000	
896	896	exact	1.000	
897	897	match	0.987	
900	900,901	split_merge	0.985	
901	902	exact	1.000	
902	903	exact	1.000	
903	904	match	0.964	
905	905	match	0.977	
906	906	exact	1.000	
907	907	match	0.780	
908	908	match	0.974	
909	909	exact	1.000	
910	910	exact	1.000	
911	911	exact	1.000	
912	912	match	0.984	
913	913	exact	1.000	
914	914	exact	1.000	
915	915	match	0.984	
916	916	exact	1.000	
917	917	match	0.935	
918	918	match	0.968	
919	919	match	0.985	
920	920	exact	1.000	
921	921	exact	1.000	
922	922	exact	1.000	
923	923	exact	1.000	
924	924	match	0.947	
925	925	match	0.984	
926	926	match	0.952	
927	927	exact	1.000	
928	928	exact	1.000	
929	929	match	0.981	
930	930	match	0.969	
931	931	match	0.982	
932	932	match	0.897	
933	933	exact	1.000	
934	934	exact	1.000	
935	935	match	0.984	
936	936	match	0.984	
937	937	match	0.969	
938	938	match	0.969	
939	939	exact	1.000	
940	940	match	0.984	
941	941	match	0.985	
942	942	match	0.984	
943	943	exact	1.000	
944	944	exact	1.000	
945	945	match	0.967	
946	946	exact	1.000	
947	947	match	0.984	
948	948	match	0.984	
949	949	match	0.983	
950	950	exact	1.000	
951	951	match	0.982	
952	952	exact	1.000	
953	953	match	0.984	
954	954	match	0.984	
955	955	exact	1.000	
956	956	match	0.966	
957	957	match	0.871	
958	958	match	0.985	
959	959	match	0.983	
960	960	exact	1.000	
961	961	match	0.982	
962	962	exact	1.000	
963	963	exact	1.000	
964	964	match	0.984	
965	965	exact	1.000	
966	966	match	0.982	
967	967	match	0.971	
968	968	match	0.964	
969	969	exact	1.000	
970	970	match	0.933	
971	971	match	0.984	
972	972	match	0.984	
973	973	exact	1.000	
974	974	exact	1.000	
975	975	match	0.983	
976	976	match	0.824	
977	977	match	0.968	
978	978	match	0.984	
979	979	exact	1.000	
980	980	match	0.984	
981	981	exact	1.000	
982	982	match	0.949	
983	983	match	0.983	
984	984	match	0.982	
985	985	match	0.949	
986	986	match	0.984	
987	987	match	0.985	
988	988	exact	1.000	
989	989	match	0.984	
990	990	exact	1.000	
991	991	match	0.967	
992	992	exact	1.000	
993	993	exact	1.000	
994	994	exact	1.000	
995	995	exact	1.000	
996	996	exact	1.000	
997	997	exact	1.000	
998	998	match	0.984	
999	999	match	0.985	
1000	1000	match	0.968	
1001	1001	exact	1.000	
1002	1002	match	0.968	
1003	1003	exact	1.000	
1004	1004	match	0.983	
1005	1005	match	0.983	
1006	1006	exact	1.000	
1007	1007	match	0.954	
1008	1008	exact	1.000	
1009	1009	exact	1.000	
1010	1010	exact	1.000	
1011	1011	match	0.983	
1012	1012	exact	1.000	
1013	1013	match	0.969	
1014	1014	match	0.984	
1015	1015	match	0.970	
1016	1016	exact	1.000	
1017	1017	exact	1.000	
1018	1018	match	0.985	
1019	1019	exact	1.000	
1020	1020	match	0.921	
1021	1021	match	0.964	
1022	1022	match	0.984	
1023	1023	match	0.969	
1024	1024	match	0.982	
1025	1025	match	0.897	
1026	1026	exact	1.000	
1027	1027	exact	1.000	
1028	1028	match	0.985	
1029	1029	exact	1.000	
1030	1030	match	0.952	
1031	1031	match	0.853	
1032	1032	exact	1.000	
1033	1033	match	0.984	
1034	1034	match	0.984	
1035	1035	match	0.985	
1036	1036	match	0.983	
1037	1037	exact	1.000	
1038	1038	match	0.969	
1039	1039	match	0.955	
1040	1040	exact	1.000	
1041	1041	exact	1.000	
1042	1042	exact	1.000	
1043	1043	exact	1.000	
1044	1044	exact	1.000	
1045	1045	match	0.964	
1046	1046	match	0.951	
1047	1047	exact	1.000	
1048	1048	match	0.983	
1049	1049	match	0.952	
1050	1050	match	0.947	
1051	1051	match	0.983	
1052	1052	exact	1.000	
1053	1053	match	0.951	
1054	1054	match	0.982	
1055	1055	match	0.983	
1056	1056	match	0.967	
1057	1057	exact	1.000	
1058	1058	match	0.982	
1059	1059	match	0.983	
1060	1060	exact	1.000	
1061	1061	match	0.968	
1062	1062	match	0.933	
1063	1063	exact	1.000	
1064	1064	exact	1.000	
1065	1065	match	0.985	
1066	1066	match	0.984	
1067	1067	match	0.984	
1068	1068	match	0.982	
1069	1069	exact	1.000	
1070	1070	match	0.984	
1071	1071	exact	1.000	
1072	1072	match	0.970	
1073	1073	match	0.983	
1074	1074	match	0.980	
1075	1075	match	0.951	
1076	1076	match	0.982	
1077	1077	match	0.986	
1078	1078	match	0.982	
1079	1079	exact	1.000	
1080	1080	match	0.983	
1081	1081	exact	1.000	
1082	1082	exact	1.000	
1083	1083	exact	1.000	
1084	1084	match	0.967	
1085	1085	match	0.955	
1086	1086	exact	1.000	
1087	1087	match	0.809	
1090	1088	match	0.700	
1091	1089	match	0.987	
1092	1090	match	0.979	
1095	1095,1096	split_merge	1.000	
1096	1097	match	0.963	
1098	1098	match	0.960	
1100	1100	match	0.694	
1101	1101	match	0.696	
1102	1102	exact	1.000	
1105	1104	match	0.974	
1106	1105,1106	split_merge	0.951	
1107	1107	exact	1.000	
1110	1110	exact	1.000	
1111	1111	match	0.925	
1112	1112	exact	1.000	
1113	1113	exact	1.000	
1114	1114	exact	1.000	
1115	1115	match	0.966	
1116	1116	match	0.971	
1117	1117	match	0.981	
1118	1118	exact	1.000	
1119	1119,1120	split_merge	0.988	
1120	1120a	exact	1.000	
1121	1121	exact	1.000	
1122	1122	match	0.941	
1123	1123	match	0.984	
1124	1124	exact	1.000	
1125	1125	exact	1.000	
1126	1126	exact	1.000	
1127	1127	exact	1.000	
1128	1128	match	0.985	
1129	1129	exact	1.000	
1130	1130	match	0.949	
1131	1131	match	0.951	
1132	1132	match	0.968	
1133	1133	match	0.964	
1134	1134	match	0.897	
1135	1135	match	0.982	
1136	1136	exact	1.000	
1137	1137	exact	1.000	
1138	1138	match	0.947	
1139	1139	match	0.983	
1140	1140	exact	1.000	
1141	1141	exact	1.000	
1142	1142	match	0.935	
1143	1143	exact	1.000	
1144	1144	match	0.985	
1145	1145	match	0.966	
1146	1146	exact	1.000	
1147	1147	match	0.982	
1148	1148	match	0.984	
1149	1149	match	0.982	
1150	1150	match	0.984	
1151	1151	match	0.984	
1152	1152	match	0.986	
1153	1153	match	0.984	
1154	1154	match	0.985	
1155	1155	exact	1.000	
1156	1156	match	0.968	
1157	1157	match	0.964	
1158	1158	match	0.970	
1159	1159	exact	1.000	
1160	1160	match	0.980	
1161	1161	match	0.951	
1162	1162	match	0.967	
1163	1163	match	0.982	
1164	1164	exact	1.000	
1165	1165	match	0.984	
1166	1166	match	0.982	
1167	1167	exact	1.000	
1168	1168	exact	1.000	
1169	1169	match	0.984	
1170	1170	match	0.912	
1171	1171	match	0.967	
1172	1172	match	0.967	
1173	1173	exact	1.000	
1173a	1173a	match	0.952	
1174	1174	exact	1.000	
1174a	1174a	exact	1.000	
1175	1175	exact	1.000	
1175a	1153a	match	0.878	
1176	1176	exact	1.000	
1176a	1176a	exact	1.000	
1177	1177	match	0.982	
1178	1178	match	0.984	
1179	1179	exact	1.000	
1180	1180	match	0.951	
1181	1181	exact	1.000	
1182	1182	match	0.980	
1183	1183	exact	1.000	
1184	1184	match	0.958	
1185	1185	match	0.984	
1186	1186	exact	1.000	
1187	1187	exact	1.000	
1188	1188	exact	1.000	
1190	1190	exact	1.000	
1191	1191	exact	1.000	
1192	1192	match	0.973	
1193	1193	match	0.955	
1194,1195	1195	split_merge	1.000	
1196	1196	match	0.971	
1197	1197	match	0.987	
1198	1198	exact	1.000	
1199	1199	exact	1.000	
1200	1200	match	0.976	
1201	1201	exact	1.000	
1201a	1201a	exact	1.000	
1202	1202	match	0.987	
1203	1203	exact	1.000	
1204	1204	match	0.981	
1205	1205	match	0.577	REVIEW
1206	1206	exact	1.000	
1207	1207	exact	1.000	
1208	1208	match	0.783	
1208a	1208a	exact	1.000	
1209	1209,1210	split_merge	1.000	
1210	1211	match	0.976	
1211	1212	match	0.978	
1212	1213	match	0.912	
1213	1214	match	0.941	
1215	1215	exact	1.000	
1216	1216	match	0.968	
