# work: tlg0011.tlg002
# base (canonical axis): perseus-grc2
# target: bothe1806-grc1
# generated: 2026-08-30  method: exact anchors plus local sequence alignment
base	target	type	score	review
1214	1190	exact	1.000	
1215	1191	match	0.984	
1216	1192	match	0.982	
1217	1193	exact	1.000	
1218	1194	match	0.949	
1219	1195	match	0.918	
1220	1196	match	0.877	
1221	1197	exact	1.000	
1222	1198	exact	1.000	
1223	1199	match	0.985	
1224	1200	exact	1.000	
1225	1201	exact	1.000	
1226	1202	match	0.982	
1227	1203	exact	1.000	
1228	1204	exact	1.000	
1229	1205	match	0.967	
1230	1206	exact	1.000	
1231	1207	match	0.984	
1232	1208	exact	1.000	
1233	1209	match	0.985	
1234	1210	match	0.970	
1235	1211	match	0.984	
1236	1212	match	0.985	
1237	1213	match	0.928	
1238	1214	match	0.945	
1239	1215	exact	1.000	
1240	1216	exact	1.000	
1241	1217	match	0.935	
1242	1218	exact	1.000	
1243	1219	exact	1.000	
1244	1220	match	0.982	
1245	1221	exact	1.000	
1246	1222	match	0.984	
1247	1223	exact	1.000	
1248	1224	match	0.981	
1249	1225	exact	1.000	
1250	1226	match	0.985	
1251	1227	match	0.915	
1252	1228	exact	1.000	
1253	1229	match	0.983	
1254	1230	exact	1.000	
1255	1231	exact	1.000	
1256	1232	exact	1.000	
1257	1233	match	0.979	
1258	1234	match	0.980	
1259	1235	exact	1.000	
1260	1236	match	0.974	
1261,1261a	1237	split_merge	0.833	
1262	1238	match	0.933	
1263	1239	match	0.968	
1264	1240	exact	1.000	
1265	1241	exact	1.000	
1266	1242	match	0.900	
1267,1268	1243	split_merge	0.952	
1269	1244	exact	1.000	
1270	1245	match	0.963	
1271	1246	exact	1.000	
1272	1247	match	0.981	
1273	1248	match	0.947	
1274	1249	match	0.983	
1275	1250	match	0.964	
1276	1251	exact	1.000	
1278	1252	match	0.931	
1279		base_only	0.000	REVIEW
1280	1253	match	0.786	
1281	1254	match	0.981	
1282	1255	exact	1.000	
1283	1256	exact	1.000	
1284,1284a	1257	split_merge	0.936	
1285	1258	match	0.941	
1286	1259	exact	1.000	
1287	1260	exact	1.000	
1288	1261	match	0.941	
1289	1262	match	0.462	REVIEW
1290,1291	1263	split_merge	0.933	
1292	1264	exact	1.000	
1293	1265	exact	1.000	
1294	1266	exact	1.000	
1295	1267	match	0.984	
1296	1268	exact	1.000	
1297	1269	exact	1.000	
1298	1270	match	0.984	
1300	1271	exact	1.000	
1301	1272	match	0.776	
1302	1273	exact	1.000	
1303	1274	exact	1.000	
1304	1275	exact	1.000	
1305	1276	exact	1.000	
1306	1277	match	0.667	
1307	1278	match	0.980	
1308	1279	exact	1.000	
1310	1280	match	0.700	
1311	1281	match	0.703	
1312	1282	exact	1.000	
1313	1283	match	0.986	
1314	1284	match	0.821	
1315	1285	match	0.983	
1316	1286	match	0.967	
1317	1287	match	0.963	
1318	1288	match	0.978	
1319	1289	match	0.917	
1320	1290	match	0.979	
1321	1291	match	0.897	
1325	1292	exact	1.000	
1326	1293	exact	1.000	
	1294	target_only	0.000	REVIEW
	1295	target_only	0.000	REVIEW
	1296	target_only	0.000	REVIEW
	1297	target_only	0.000	REVIEW
	1298	target_only	0.000	REVIEW
	1299	target_only	0.000	REVIEW
	1300	target_only	0.000	REVIEW
	1301	target_only	0.000	REVIEW
	1302	target_only	0.000	REVIEW
	1303	target_only	0.000	REVIEW
	1304	target_only	0.000	REVIEW
	1305	target_only	0.000	REVIEW
	1306	target_only	0.000	REVIEW
	1307	target_only	0.000	REVIEW
	1308	target_only	0.000	REVIEW
	1309	target_only	0.000	REVIEW
1327	1310	exact	1.000	
1328		base_only	0.000	REVIEW
1329		base_only	0.000	REVIEW
1330		base_only	0.000	REVIEW
1331		base_only	0.000	REVIEW
1332		base_only	0.000	REVIEW
1334		base_only	0.000	REVIEW
1335		base_only	0.000	REVIEW
1336		base_only	0.000	REVIEW
1337		base_only	0.000	REVIEW
1338		base_only	0.000	REVIEW
1339		base_only	0.000	REVIEW
1340		base_only	0.000	REVIEW
1341		base_only	0.000	REVIEW
1342		base_only	0.000	REVIEW
1345		base_only	0.000	REVIEW
1346		base_only	0.000	REVIEW
1347	1311	exact	1.000	
1348	1312	match	0.966	
1350	1313	exact	1.000	
1351	1314	exact	1.000	
1352	1315	exact	1.000	
1353	1316	exact	1.000	
